platform_code,time,latitude,longitude
,UTC,degrees_north,degrees_east
1701673,2026-08-18T16:00:00Z,-25.382,66.737
1701673,2026-08-18T17:00:00Z,-25.3848,66.7304
1701673,2026-08-18T18:00:00Z,-25.39,66.7254
1701673,2026-08-18T19:00:00Z,-25.3944,66.7238
1701673,2026-08-18T20:00:00Z,-25.3982,66.7242
1701673,2026-08-18T21:00:00Z,-25.4012,66.726
1701673,2026-08-18T22:00:00Z,-25.4018,66.7278
1701673,2026-08-18T23:00:00Z,-25.4022,66.7294
1701673,2026-08-19T00:00:00Z,-25.4,66.729
1701673,2026-08-19T01:00:00Z,-25.3974,66.7256
1701673,2026-08-19T02:00:00Z,-25.395,66.7192
1701673,2026-08-19T03:00:00Z,-25.3936,66.711
1701673,2026-08-19T04:00:00Z,-25.394,66.7036
1701673,2026-08-19T05:00:00Z,-25.397,66.695
1701673,2026-08-19T06:00:00Z,-25.4,66.6882
1701673,2026-08-19T07:00:00Z,-25.4054,66.6846
1701673,2026-08-19T08:00:00Z,-25.4104,66.6836
1701673,2026-08-19T09:00:00Z,-25.4132,66.6842
1701673,2026-08-19T10:00:00Z,-25.4152,66.6862
1701673,2026-08-19T11:00:00Z,-25.4156,66.6884
1701673,2026-08-19T12:00:00Z,-25.414,66.6888
1701673,2026-08-19T13:00:00Z,-25.4112,66.6874
1701673,2026-08-19T14:00:00Z,-25.4082,66.6828
1701673,2026-08-19T15:00:00Z,-25.4078,66.6778
1701673,2026-08-19T16:00:00Z,-25.4106,66.6722
1701673,2026-08-19T17:00:00Z,-25.4156,66.6672
1701673,2026-08-19T18:00:00Z,-25.4206,66.6642
1701673,2026-08-19T19:00:00Z,-25.4266,66.663
1701673,2026-08-19T20:00:00Z,-25.4312,66.6644
1701673,2026-08-19T21:00:00Z,-25.4366,66.672
1701673,2026-08-19T22:00:00Z,-25.4402,66.6782
1701673,2026-08-19T23:00:00Z,-25.4428,66.6824
1701673,2026-08-20T00:00:00Z,-25.4426,66.6858
1701673,2026-08-20T01:00:00Z,-25.4408,66.6888
1701673,2026-08-20T02:00:00Z,-25.4398,66.6898
1701673,2026-08-20T03:00:00Z,-25.4346,66.6914
1701673,2026-08-20T04:00:00Z,-25.4314,66.6908
1701673,2026-08-20T05:00:00Z,-25.4312,66.6894
1701673,2026-08-20T06:00:00Z,-25.4326,66.6892
1701673,2026-08-20T07:00:00Z,-25.4362,66.692
1701673,2026-08-20T08:00:00Z,-25.4408,66.697
1701673,2026-08-20T09:00:00Z,-25.4462,66.7044
1701673,2026-08-20T10:00:00Z,-25.4514,66.7144
1701673,2026-08-20T11:00:00Z,-25.4554,66.7272
1701673,2026-08-20T12:00:00Z,-25.4572,66.7424
1701673,2026-08-20T13:00:00Z,-25.4556,66.7568
1701673,2026-08-20T14:00:00Z,-25.4512,66.7684
1701673,2026-08-20T15:00:00Z,-25.4456,66.7766
1701673,2026-08-20T16:00:00Z,-25.4406,66.78
1701673,2026-08-20T17:00:00Z,-25.4356,66.7838
1701673,2026-08-20T18:00:00Z,-25.4326,66.7872
1701673,2026-08-20T19:00:00Z,-25.4304,66.7916
1701673,2026-08-20T20:00:00Z,-25.4296,66.7992
1701673,2026-08-20T21:00:00Z,-25.4284,66.8076
1701673,2026-08-20T22:00:00Z,-25.4272,66.8178
1701673,2026-08-20T23:00:00Z,-25.4262,66.828
1701673,2026-08-21T00:00:00Z,-25.4236,66.8378
1701673,2026-08-21T01:00:00Z,-25.4208,66.848
1701673,2026-08-21T02:00:00Z,-25.4148,66.8572
1701673,2026-08-21T03:00:00Z,-25.4094,66.8648
1701673,2026-08-21T04:00:00Z,-25.4058,66.8716
1701673,2026-08-21T05:00:00Z,-25.4028,66.8766
1701673,2026-08-21T06:00:00Z,-25.4014,66.883
1701673,2026-08-21T07:00:00Z,-25.4022,66.8898
1701673,2026-08-21T08:00:00Z,-25.402,66.8976
1701673,2026-08-21T09:00:00Z,-25.4024,66.907
1701673,2026-08-21T10:00:00Z,-25.4028,66.9164
1701673,2026-08-21T11:00:00Z,-25.4002,66.9304
1701673,2026-08-21T12:00:00Z,-25.3962,66.9446
1701673,2026-08-21T13:00:00Z,-25.391,66.9586
1701673,2026-08-21T14:00:00Z,-25.386,66.9712
1701673,2026-08-21T15:00:00Z,-25.3818,66.9834
1701673,2026-08-21T16:00:00Z,-25.3776,66.9944
1701673,2026-08-21T17:00:00Z,-25.3712,67.0042
1701673,2026-08-21T18:00:00Z,-25.3644,67.0134
1701673,2026-08-21T19:00:00Z,-25.3574,67.0206
1701673,2026-08-21T20:00:00Z,-25.3514,67.0256
1701673,2026-08-21T21:00:00Z,-25.3466,67.029
1701673,2026-08-21T22:00:00Z,-25.3438,67.032
1701673,2026-08-21T23:00:00Z,-25.3418,67.0374
1701673,2026-08-22T00:00:00Z,-25.3418,67.0438
1701673,2026-08-22T01:00:00Z,-25.343,67.0508
1701673,2026-08-22T02:00:00Z,-25.3446,67.0584
1701673,2026-08-22T03:00:00Z,-25.3472,67.0678
1701673,2026-08-22T04:00:00Z,-25.349,67.077
1701673,2026-08-22T05:00:00Z,-25.3494,67.0878
1701673,2026-08-22T06:00:00Z,-25.35,67.0984
1701673,2026-08-22T07:00:00Z,-25.3516,67.11
1701673,2026-08-22T08:00:00Z,-25.3538,67.1216
1701673,2026-08-22T09:00:00Z,-25.3588,67.1348
1701673,2026-08-22T10:00:00Z,-25.3622,67.146
1701673,2026-08-22T11:00:00Z,-25.3646,67.1566
1701673,2026-08-22T12:00:00Z,-25.3674,67.1684
1701673,2026-08-22T13:00:00Z,-25.3704,67.1844
1701673,2026-08-22T14:00:00Z,-25.3738,67.2042
1701673,2026-08-22T15:00:00Z,-25.3762,67.2268
1701673,2026-08-22T16:00:00Z,-25.3776,67.2492
1701673,2026-08-22T17:00:00Z,-25.3782,67.271
1701673,2026-08-22T18:00:00Z,-25.3764,67.292
1701673,2026-08-22T19:00:00Z,-25.3724,67.3116
1701673,2026-08-22T20:00:00Z,-25.3672,67.3278
1701673,2026-08-22T21:00:00Z,-25.3628,67.343
1701673,2026-08-22T22:00:00Z,-25.3584,67.3594
1701673,2026-08-22T23:00:00Z,-25.3558,67.375
1701673,2026-08-23T00:00:00Z,-25.3548,67.3906
1701673,2026-08-23T01:00:00Z,-25.3538,67.4058
1701673,2026-08-23T02:00:00Z,-25.3522,67.419
1701673,2026-08-23T03:00:00Z,-25.3504,67.4326
1701673,2026-08-23T04:00:00Z,-25.3502,67.4488
1701673,2026-08-23T05:00:00Z,-25.3506,67.467
1701673,2026-08-23T06:00:00Z,-25.3508,67.486
1701673,2026-08-23T07:00:00Z,-25.3508,67.5078
1701673,2026-08-23T08:00:00Z,-25.3502,67.5302
1701673,2026-08-23T09:00:00Z,-25.3476,67.5544
1701673,2026-08-23T10:00:00Z,-25.3438,67.5772
1701673,2026-08-23T11:00:00Z,-25.3388,67.5978
1701673,2026-08-23T12:00:00Z,-25.3334,67.6184
1701673,2026-08-23T13:00:00Z,-25.326,67.6376
1701673,2026-08-23T14:00:00Z,-25.3172,67.6554
1701673,2026-08-23T15:00:00Z,-25.3084,67.6742
1701673,2026-08-23T16:00:00Z,-25.2986,67.6942
1701673,2026-08-23T17:00:00Z,-25.2902,67.7138
1701673,2026-08-23T18:00:00Z,-25.279,67.7338
1701673,2026-08-23T19:00:00Z,-25.2644,67.7534
1701673,2026-08-23T20:00:00Z,-25.2492,67.7712
1701673,2026-08-23T21:00:00Z,-25.2346,67.7884
1701673,2026-08-23T22:00:00Z,-25.2208,67.8058
1701673,2026-08-23T23:00:00Z,-25.2072,67.8242
1701673,2026-08-24T00:00:00Z,-25.194,67.8422
1701673,2026-08-24T01:00:00Z,-25.1804,67.8606
1701673,2026-08-24T02:00:00Z,-25.1632,67.88
1701673,2026-08-24T03:00:00Z,-25.1426,67.8978
1701673,2026-08-24T04:00:00Z,-25.1218,67.9138
1701673,2026-08-24T05:00:00Z,-25.1044,67.9292
1701673,2026-08-24T06:00:00Z,-25.0886,67.945
1701673,2026-08-24T07:00:00Z,-25.0742,67.9616
1701673,2026-08-24T08:00:00Z,-25.0638,67.982
1701673,2026-08-24T09:00:00Z,-25.058,68.0048
1701673,2026-08-24T10:00:00Z,-25.056,68.0294
1701673,2026-08-24T11:00:00Z,-25.054,68.0564
1701673,2026-08-24T12:00:00Z,-25.05,68.0826
1701673,2026-08-24T13:00:00Z,-25.0468,68.1048
1701673,2026-08-24T14:00:00Z,-25.042,68.1266
1701673,2026-08-24T15:00:00Z,-25.0358,68.147
1701673,2026-08-24T16:00:00Z,-25.0284,68.1672
1701673,2026-08-24T17:00:00Z,-25.0206,68.1854
1701673,2026-08-24T18:00:00Z,-25.0122,68.2008
1701673,2026-08-24T19:00:00Z,-25.006,68.2124
1701673,2026-08-24T20:00:00Z,-25.001,68.2234
1701673,2026-08-24T21:00:00Z,-24.9982,68.232
1701673,2026-08-24T22:00:00Z,-24.9998,68.24
1701673,2026-08-24T23:00:00Z,-25.0026,68.2492
1701673,2026-08-25T00:00:00Z,-25.0044,68.262
1701673,2026-08-25T01:00:00Z,-25.0092,68.2698
1701673,2026-08-25T02:00:00Z,-25.0098,68.2792
1701673,2026-08-25T03:00:00Z,-25.0102,68.2898
1701673,2026-08-25T04:00:00Z,-25.0092,68.2992
1701673,2026-08-25T05:00:00Z,-25.0082,68.3072
1701673,2026-08-25T06:00:00Z,-25.0088,68.3156
1701673,2026-08-25T07:00:00Z,-25.0104,68.3228
1701673,2026-08-25T08:00:00Z,-25.0122,68.3294
1701673,2026-08-25T09:00:00Z,-25.0142,68.3348
1701673,2026-08-25T10:00:00Z,-25.0166,68.3396
1701673,2026-08-25T11:00:00Z,-25.0196,68.3436
1701673,2026-08-25T12:00:00Z,-25.0236,68.3488
1701673,2026-08-25T13:00:00Z,-25.028,68.3556
1701673,2026-08-25T14:00:00Z,-25.0298,68.3626
1701673,2026-08-25T15:00:00Z,-25.029,68.37
1701673,2026-08-25T16:00:00Z,-25.0254,68.3762
1701673,2026-08-25T17:00:00Z,-25.0198,68.381
1701673,2026-08-25T18:00:00Z,-25.0134,68.384
1701673,2026-08-25T19:00:00Z,-25.0058,68.3842
1701673,2026-08-25T20:00:00Z,-24.9974,68.3838
1701673,2026-08-25T21:00:00Z,-24.9882,68.3822
1701673,2026-08-25T22:00:00Z,-24.9788,68.3808
1701673,2026-08-25T23:00:00Z,-24.9702,68.3798
1701673,2026-08-26T00:00:00Z,-24.9622,68.38
1701673,2026-08-26T01:00:00Z,-24.9558,68.3808
1701673,2026-08-26T02:00:00Z,-24.9498,68.3848
1701673,2026-08-26T03:00:00Z,-24.9422,68.3896
1701673,2026-08-26T04:00:00Z,-24.9352,68.3952
1701673,2026-08-26T05:00:00Z,-24.9236,68.3944
1701673,2026-08-26T06:00:00Z,-24.9144,68.3958
1701673,2026-08-26T07:00:00Z,-24.9048,68.396
1701673,2026-08-26T08:00:00Z,-24.8948,68.3966
1701673,2026-08-26T09:00:00Z,-24.8856,68.3972
1701673,2026-08-26T10:00:00Z,-24.8766,68.3996
1701673,2026-08-26T11:00:00Z,-24.8684,68.4046
1701673,2026-08-26T12:00:00Z,-24.8602,68.4112
1701673,2026-08-26T13:00:00Z,-24.8518,68.4208
1701673,2026-08-26T14:00:00Z,-24.8418,68.4312
1701673,2026-08-26T15:00:00Z,-24.8288,68.441
1701673,2026-08-26T16:00:00Z,-24.8146,68.4518
1701673,2026-08-26T17:00:00Z,-24.7978,68.4604
1701673,2026-08-26T18:00:00Z,-24.7798,68.467
1701673,2026-08-26T19:00:00Z,-24.7604,68.4712
1701673,2026-08-26T20:00:00Z,-24.7414,68.4736
1701673,2026-08-26T21:00:00Z,-24.7224,68.4754
1701673,2026-08-26T22:00:00Z,-24.7044,68.4778
1701673,2026-08-26T23:00:00Z,-24.6874,68.479
1701673,2026-08-27T00:00:00Z,-24.673,68.4802
1701673,2026-08-27T01:00:00Z,-24.6598,68.4834
1701673,2026-08-27T02:00:00Z,-24.646,68.488
1701673,2026-08-27T03:00:00Z,-24.632,68.4934
1701673,2026-08-27T04:00:00Z,-24.6192,68.4996
1701673,2026-08-27T05:00:00Z,-24.6074,68.5048
1701673,2026-08-27T06:00:00Z,-24.5946,68.513
1701673,2026-08-27T07:00:00Z,-24.5814,68.5234
1701673,2026-08-27T08:00:00Z,-24.5688,68.5298
1701673,2026-08-27T09:00:00Z,-24.5596,68.532
1701673,2026-08-27T10:00:00Z,-24.553,68.536
1701673,2026-08-27T11:00:00Z,-24.5464,68.5428
1701673,2026-08-27T12:00:00Z,-24.5378,68.5516
1701673,2026-08-27T13:00:00Z,-24.53,68.5618
1701673,2026-08-27T14:00:00Z,-24.5212,68.5714
1701673,2026-08-27T15:00:00Z,-24.5106,68.584
1701673,2026-08-27T16:00:00Z,-24.4974,68.5962
1701673,2026-08-27T17:00:00Z,-24.4858,68.6132
1701673,2026-08-27T18:00:00Z,-24.4684,68.6324
1701673,2026-08-27T19:00:00Z,-24.4488,68.6502
1701673,2026-08-27T20:00:00Z,-24.4272,68.6624
1701673,2026-08-27T21:00:00Z,-24.4074,68.6728
1701673,2026-08-27T22:00:00Z,-24.3886,68.68
1701673,2026-08-27T23:00:00Z,-24.37,68.6866
1701673,2026-08-28T00:00:00Z,-24.3514,68.6934
1701673,2026-08-28T01:00:00Z,-24.3344,68.7012
1701673,2026-08-28T02:00:00Z,-24.3192,68.7114
1701673,2026-08-28T03:00:00Z,-24.3052,68.722
1701673,2026-08-28T04:00:00Z,-24.2942,68.7336
1701673,2026-08-28T05:00:00Z,-24.2834,68.7484
1701673,2026-08-28T06:00:00Z,-24.2754,68.7644
1701673,2026-08-28T07:00:00Z,-24.2694,68.7782
1701673,2026-08-28T08:00:00Z,-24.2628,68.7898
1701673,2026-08-28T09:00:00Z,-24.259,68.801
1701673,2026-08-28T10:00:00Z,-24.2472,68.8116
1701673,2026-08-28T11:00:00Z,-24.2262,68.8178
1701673,2026-08-28T12:00:00Z,-24.2028,68.8196
1701673,2026-08-28T13:00:00Z,-24.1818,68.817
1701673,2026-08-28T14:00:00Z,-24.16,68.815
1701673,2026-08-28T15:00:00Z,-24.1368,68.8164
1701673,2026-08-28T16:00:00Z,-24.113,68.8214
1701673,2026-08-28T17:00:00Z,-24.087,68.8278
1701673,2026-08-28T18:00:00Z,-24.0604,68.8332
1701673,2026-08-28T19:00:00Z,-24.0328,68.8378
1701673,2026-08-28T20:00:00Z,-24.0054,68.8408
1701673,2026-08-28T21:00:00Z,-23.978,68.8418
1701673,2026-08-28T22:00:00Z,-23.9524,68.8424
1701673,2026-08-28T23:00:00Z,-23.9296,68.8414
1701673,2026-08-29T00:00:00Z,-23.9104,68.8414
1701673,2026-08-29T01:00:00Z,-23.8942,68.8432
1701673,2026-08-29T02:00:00Z,-23.8768,68.8514
1701673,2026-08-29T03:00:00Z,-23.8566,68.863
1701673,2026-08-29T04:00:00Z,-23.838,68.8646
1701673,2026-08-29T05:00:00Z,-23.8108,68.8788
1701673,2026-08-29T06:00:00Z,-23.7874,68.8828
1701673,2026-08-29T07:00:00Z,-23.7648,68.8848
1701673,2026-08-29T08:00:00Z,-23.7438,68.8844
1701673,2026-08-29T09:00:00Z,-23.7248,68.883
1701673,2026-08-29T10:00:00Z,-23.7056,68.8832
1701673,2026-08-29T11:00:00Z,-23.6872,68.8816
1701673,2026-08-29T12:00:00Z,-23.67,68.8784
1701673,2026-08-29T13:00:00Z,-23.652,68.874
1701673,2026-08-29T14:00:00Z,-23.6346,68.8682
1701673,2026-08-29T15:00:00Z,-23.6188,68.8594
1701673,2026-08-29T16:00:00Z,-23.6056,68.8504
1701673,2026-08-29T17:00:00Z,-23.592,68.8412
1701673,2026-08-29T18:00:00Z,-23.5782,68.8348
1701673,2026-08-29T19:00:00Z,-23.563,68.8308
1701673,2026-08-29T20:00:00Z,-23.5478,68.8274
1701673,2026-08-29T21:00:00Z,-23.5314,68.823
1701673,2026-08-29T22:00:00Z,-23.5146,68.8142
1701673,2026-08-29T23:00:00Z,-23.4988,68.8054
1701673,2026-08-30T00:00:00Z,-23.4826,68.7936
1701673,2026-08-30T01:00:00Z,-23.4698,68.779
1701673,2026-08-30T02:00:00Z,-23.4582,68.7646
1701673,2026-08-30T03:00:00Z,-23.4486,68.7476
1701673,2026-08-30T04:00:00Z,-23.437,68.7314
1701673,2026-08-30T05:00:00Z,-23.4288,68.7156
1701673,2026-08-30T06:00:00Z,-23.4206,68.7016
1701673,2026-08-30T07:00:00Z,-23.4118,68.6916
1701673,2026-08-30T08:00:00Z,-23.4016,68.6824
1701673,2026-08-30T09:00:00Z,-23.3922,68.6724
1701673,2026-08-30T10:00:00Z,-23.3822,68.662
1701673,2026-08-30T11:00:00Z,-23.3706,68.651
1701673,2026-08-30T12:00:00Z,-23.3588,68.638
1701673,2026-08-30T13:00:00Z,-23.3472,68.6244
1701673,2026-08-30T14:00:00Z,-23.334,68.6134
1701673,2026-08-30T15:00:00Z,-23.3212,68.602
1701673,2026-08-30T16:00:00Z,-23.3096,68.5914
1701673,2026-08-30T17:00:00Z,-23.2992,68.583
1701673,2026-08-30T18:00:00Z,-23.2888,68.575
1701673,2026-08-30T19:00:00Z,-23.2788,68.568
1701673,2026-08-30T20:00:00Z,-23.2666,68.5606
1701673,2026-08-30T21:00:00Z,-23.2534,68.5504
1701673,2026-08-30T22:00:00Z,-23.2408,68.539
1701673,2026-08-30T23:00:00Z,-23.2308,68.5262
1701673,2026-08-31T00:00:00Z,-23.2202,68.5122
1701673,2026-08-31T01:00:00Z,-23.2108,68.4948
1701673,2026-08-31T02:00:00Z,-23.2052,68.475
1701673,2026-08-31T03:00:00Z,-23.2016,68.457
1701673,2026-08-31T04:00:00Z,-23.2016,68.444
1701673,2026-08-31T05:00:00Z,-23.2006,68.4322
1701673,2026-08-31T06:00:00Z,-23.1988,68.4216
1701673,2026-08-31T07:00:00Z,-23.1954,68.4098
1701673,2026-08-31T08:00:00Z,-23.191,68.396
1701673,2026-08-31T09:00:00Z,-23.188,68.3826
1701673,2026-08-31T10:00:00Z,-23.1862,68.368
1701673,2026-08-31T11:00:00Z,-23.184,68.3534
1701673,2026-08-31T12:00:00Z,-23.1846,68.3392
1701673,2026-08-31T13:00:00Z,-23.1846,68.328
1701673,2026-08-31T14:00:00Z,-23.186,68.3184
1701673,2026-08-31T15:00:00Z,-23.1882,68.3112
1701673,2026-08-31T16:00:00Z,-23.1894,68.3038
1701673,2026-08-31T17:00:00Z,-23.1886,68.2962
1701673,2026-08-31T18:00:00Z,-23.1876,68.29
1701673,2026-08-31T19:00:00Z,-23.1836,68.2804
1701673,2026-08-31T20:00:00Z,-23.1792,68.2698
1701673,2026-08-31T21:00:00Z,-23.173,68.2568
1701673,2026-08-31T22:00:00Z,-23.166,68.2422
1701673,2026-08-31T23:00:00Z,-23.1606,68.2296
1701673,2026-09-01T00:00:00Z,-23.1562,68.2168
1701673,2026-09-01T01:00:00Z,-23.1506,68.2054
1701673,2026-09-01T02:00:00Z,-23.1458,68.1968
1701673,2026-09-01T03:00:00Z,-23.1436,68.188
1701673,2026-09-01T04:00:00Z,-23.139,68.1766
1701673,2026-09-01T05:00:00Z,-23.135,68.1622
1701673,2026-09-01T06:00:00Z,-23.1314,68.149
1701673,2026-09-01T07:00:00Z,-23.1282,68.134
1701673,2026-09-01T08:00:00Z,-23.1244,68.1192
1701673,2026-09-01T09:00:00Z,-23.1266,68.127
1701673,2026-09-01T10:00:00Z,-23.1154,68.0902
1701673,2026-09-01T11:00:00Z,-23.114,68.0758
1701673,2026-09-01T12:00:00Z,-23.112,68.061
1701673,2026-09-01T13:00:00Z,-23.1094,68.0478
1701673,2026-09-01T14:00:00Z,-23.1044,68.0344
1701673,2026-09-01T15:00:00Z,-23.098,68.0208
1701673,2026-09-01T16:00:00Z,-23.0914,68.008
1701673,2026-09-01T17:00:00Z,-23.0854,67.9952
1701673,2026-09-01T18:00:00Z,-23.078,67.9828
1701673,2026-09-01T19:00:00Z,-23.068,67.9696
1701673,2026-09-01T20:00:00Z,-23.0612,67.9586
1701673,2026-09-01T21:00:00Z,-23.0612,67.9586
1701673,2026-09-01T22:00:00Z,-23.043,67.934
1701673,2026-09-01T23:00:00Z,-23.033,67.9228
1701673,2026-09-02T00:00:00Z,-23.0258,67.9118
1701673,2026-09-02T01:00:00Z,-23.0204,67.8982
1701673,2026-09-02T02:00:00Z,-23.0136,67.8844
1701673,2026-09-02T03:00:00Z,-23.0064,67.8672
1701673,2026-09-02T04:00:00Z,-22.9996,67.8506
1701673,2026-09-02T05:00:00Z,-22.9938,67.8356
1701673,2026-09-02T06:00:00Z,-22.9884,67.8222
1701673,2026-09-02T07:00:00Z,-22.9864,67.8092
1701673,2026-09-02T08:00:00Z,-22.982,67.798
1701673,2026-09-02T09:00:00Z,-22.977,67.788
1701673,2026-09-02T10:00:00Z,-22.97,67.7784
1701673,2026-09-02T11:00:00Z,-22.9578,67.7658
1701673,2026-09-02T12:00:00Z,-22.9462,67.7508
1701673,2026-09-02T13:00:00Z,-22.9374,67.7356
1701673,2026-09-02T14:00:00Z,-22.9312,67.721
1701673,2026-09-02T15:00:00Z,-22.9254,67.7052
1701673,2026-09-02T16:00:00Z,-22.9198,67.6908
1701673,2026-09-02T17:00:00Z,-22.9134,67.6782
1701673,2026-09-02T18:00:00Z,-22.9068,67.665
1701673,2026-09-02T19:00:00Z,-22.909,67.6506
1701673,2026-09-02T20:00:00Z,-22.8958,67.6416
1701673,2026-09-02T21:00:00Z,-22.8858,67.633
1701673,2026-09-02T22:00:00Z,-22.8696,67.6238
1701673,2026-09-02T23:00:00Z,-22.849,67.6126
1701673,2026-09-03T00:00:00Z,-22.8308,67.598
1701673,2026-09-03T01:00:00Z,-22.8144,67.5842
1701673,2026-09-03T02:00:00Z,-22.8002,67.5692
1701673,2026-09-03T03:00:00Z,-22.7878,67.5542
1701673,2026-09-03T04:00:00Z,-22.7756,67.5384
1701673,2026-09-03T05:00:00Z,-22.7632,67.5216
1701673,2026-09-03T06:00:00Z,-22.7524,67.5016
1701673,2026-09-03T07:00:00Z,-22.7438,67.4786
1701673,2026-09-03T08:00:00Z,-22.7364,67.4552
1701673,2026-09-03T09:00:00Z,-22.7298,67.4334
1701673,2026-09-03T10:00:00Z,-22.725,67.4134
1701673,2026-09-03T11:00:00Z,-22.722,67.3936
1701673,2026-09-03T12:00:00Z,-22.7202,67.3748
1701673,2026-09-03T13:00:00Z,-22.718,67.3572
1701673,2026-09-03T14:00:00Z,-22.7172,67.3386
1701673,2026-09-03T15:00:00Z,-22.716,67.3162
1701673,2026-09-03T16:00:00Z,-22.715,67.292
1701673,2026-09-03T17:00:00Z,-22.7154,67.2692
1701673,2026-09-03T18:00:00Z,-22.7178,67.2472
1701673,2026-09-03T19:00:00Z,-22.7206,67.2276
1701673,2026-09-03T20:00:00Z,-22.7256,67.211
1701673,2026-09-03T21:00:00Z,-22.7298,67.1964
1701673,2026-09-03T22:00:00Z,-22.7322,67.1818
1701673,2026-09-03T23:00:00Z,-22.733,67.1668
1701673,2026-09-04T00:00:00Z,-22.7316,67.1546
1701673,2026-09-04T01:00:00Z,-22.7284,67.1386
1701673,2026-09-04T02:00:00Z,-22.7258,67.1256
1701673,2026-09-04T03:00:00Z,-22.7254,67.109
1701673,2026-09-04T04:00:00Z,-22.7252,67.094
1701673,2026-09-04T05:00:00Z,-22.7252,67.08
1701673,2026-09-04T06:00:00Z,-22.7208,67.0702
1701673,2026-09-04T07:00:00Z,-22.71,67.0634
1701673,2026-09-04T08:00:00Z,-22.697,67.0544
1701673,2026-09-04T09:00:00Z,-22.6858,67.045
1701673,2026-09-04T11:00:00Z,-22.6608,67.0226
1701673,2026-09-04T12:00:00Z,-22.6488,67.0122
1701673,2026-09-04T13:00:00Z,-22.639,67
1701673,2026-09-04T14:00:00Z,-22.631,66.9888
1701673,2026-09-04T15:00:00Z,-22.6254,66.9796
1701673,2026-09-04T16:00:00Z,-22.621,66.973
1701673,2026-09-04T17:00:00Z,-22.6176,66.968
1701673,2026-09-04T18:00:00Z,-22.6144,66.9632
1701673,2026-09-04T19:00:00Z,-22.6102,66.9574
1701673,2026-09-04T20:00:00Z,-22.6074,66.9496
1701673,2026-09-04T21:00:00Z,-22.6032,66.9396
1701673,2026-09-04T22:00:00Z,-22.598,66.9284
1701673,2026-09-04T23:00:00Z,-22.593,66.9172
1701673,2026-09-05T00:00:00Z,-22.5894,66.9062
1701673,2026-09-05T01:00:00Z,-22.5862,66.8966
1701673,2026-09-05T02:00:00Z,-22.5836,66.8888
1701673,2026-09-05T03:00:00Z,-22.5824,66.8826
1701673,2026-09-05T04:00:00Z,-22.581,66.8786
1701673,2026-09-05T05:00:00Z,-22.5788,66.8734
1701673,2026-09-05T06:00:00Z,-22.5778,66.8656
1701673,2026-09-05T07:00:00Z,-22.5792,66.8574
1701673,2026-09-05T08:00:00Z,-22.581,66.8462
1701673,2026-09-05T09:00:00Z,-22.5836,66.8328
1701673,2026-09-05T10:00:00Z,-22.5874,66.8214
1701673,2026-09-05T11:00:00Z,-22.5928,66.81
1701673,2026-09-05T12:00:00Z,-22.5992,66.8006
1701673,2026-09-05T13:00:00Z,-22.6074,66.7936
1701673,2026-09-05T14:00:00Z,-22.6172,66.7886
1701673,2026-09-05T15:00:00Z,-22.6282,66.7846
1701673,2026-09-05T16:00:00Z,-22.6382,66.7816
1701673,2026-09-05T17:00:00Z,-22.6474,66.778
1701673,2026-09-05T18:00:00Z,-22.656,66.7742
1701673,2026-09-05T19:00:00Z,-22.6648,66.7702
1701673,2026-09-05T20:00:00Z,-22.6722,66.7672
1701673,2026-09-05T21:00:00Z,-22.6778,66.7644
1701673,2026-09-05T22:00:00Z,-22.6824,66.762
1701673,2026-09-05T23:00:00Z,-22.6868,66.7598
1701673,2026-09-06T00:00:00Z,-22.6908,66.7564
1701673,2026-09-06T01:00:00Z,-22.6958,66.7534
1701673,2026-09-06T02:00:00Z,-22.6996,66.7522
1701673,2026-09-06T03:00:00Z,-22.703,66.7526
1701673,2026-09-06T04:00:00Z,-22.7054,66.7518
1701673,2026-09-06T05:00:00Z,-22.708,66.748
1701673,2026-09-06T06:00:00Z,-22.7132,66.7438
1701673,2026-09-06T07:00:00Z,-22.7206,66.738
1701673,2026-09-06T08:00:00Z,-22.7258,66.7302
1701673,2026-09-06T09:00:00Z,-22.7306,66.722
1701673,2026-09-06T10:00:00Z,-22.7364,66.714
1701673,2026-09-06T11:00:00Z,-22.7424,66.7062
1701673,2026-09-06T12:00:00Z,-22.748,66.7002
1701673,2026-09-06T13:00:00Z,-22.754,66.6958
1701673,2026-09-06T14:00:00Z,-22.7612,66.694
1701673,2026-09-06T15:00:00Z,-22.768,66.693
1701673,2026-09-06T16:00:00Z,-22.7752,66.691
1701673,2026-09-06T17:00:00Z,-22.7842,66.6894
1701673,2026-09-06T18:00:00Z,-22.7956,66.6886
1701673,2026-09-06T19:00:00Z,-22.8062,66.6864
1701673,2026-09-06T20:00:00Z,-22.8178,66.685
1701673,2026-09-06T21:00:00Z,-22.828,66.682
1701673,2026-09-06T22:00:00Z,-22.8374,66.6782
1701673,2026-09-06T23:00:00Z,-22.8446,66.6742
1701673,2026-09-07T00:00:00Z,-22.8524,66.6702
1701673,2026-09-07T01:00:00Z,-22.8584,66.6678
1701673,2026-09-07T02:00:00Z,-22.869,66.6654
1701673,2026-09-07T03:00:00Z,-22.877,66.6638
1701673,2026-09-07T04:00:00Z,-22.8836,66.6626
1701673,2026-09-07T05:00:00Z,-22.887,66.6598
1701673,2026-09-07T06:00:00Z,-22.8892,66.6568
1701673,2026-09-07T07:00:00Z,-22.8924,66.6534
1701673,2026-09-07T08:00:00Z,-22.8974,66.6502
